s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
178.2081839,89623.8854564,43186.6065071,-5.6517668,-0.1295808,8.8728936,0.0000000
179.1191213,89624.6503233,43187.1012652,-5.7711110,-0.1313928,8.8280508,0.0000000
180.0426652,89625.4819254,43187.5029757,-5.8929340,-0.1312618,8.7742398,0.0000000
180.9747801,89626.3642247,43187.8036188,-6.0147135,-0.1297982,8.7311390,0.0000000
181.9213795,89627.2906114,43187.9981900,-6.1368938,-0.1284310,8.6897730,0.0000000
182.8539229,89628.2196811,43188.0786064,-6.2561983,-0.1316566,8.6561584,0.0000000
183.7593219,89629.1246606,43188.0510509,-6.3789163,-0.1363518,8.6312619,0.0000000
184.7018208,89630.0546763,43187.8981620,-6.5082409,-0.1210535,8.6200723,0.0000000
185.6359821,89630.9513203,43187.6360804,-6.6063589,-0.0892146,8.6110255,0.0000000
186.5804735,89631.8363287,43187.3061951,-6.6756151,-0.0706485,8.6097930,0.0000000
187.5639701,89632.7353349,43186.9073802,-6.7420458,-0.0646079,8.5974720,0.0000000
188.5962997,89633.6508208,43186.4303162,-6.8045710,-0.0524769,8.5699549,0.0000000
189.6066882,89634.5275547,43185.9280985,-6.8483606,-0.0323850,8.5681887,0.0000000
190.5629536,89635.2243527,43185.2731818,-6.8692799,-0.0081094,8.5848159,0.0000000
191.5502852,89636.0018620,43184.6646564,-6.8648037,0.0140247,8.6004948,0.0000000
192.4985718,89636.7521925,43184.0847844,-6.8406649,0.0317528,8.6198192,0.0000000
193.4936477,89637.5243413,43183.4571203,-6.8014535,0.0488627,8.6253103,0.0000000
194.4616589,89638.2917009,43182.8670313,-6.7473018,0.0708539,8.6087342,0.0000000
195.4372507,89639.1048254,43182.3279507,-6.6685444,0.0969441,8.5825354,0.0000000
196.4832100,89640.0335753,43181.8468535,-6.5693724,0.1163994,8.5551644,0.0000000
197.3919489,89640.8953982,43181.5586390,-6.4605863,0.1291014,8.5367455,0.0000000
198.6364605,89642.1223521,43181.3503285,-6.3422901,0.1374812,8.5245753,0.0000000
199.7059493,89643.1909844,43181.3931214,-6.2168967,0.1342158,8.5199602,0.0000000
200.7030763,89644.1660092,43181.6019013,-6.1045896,0.1210372,8.5216886,0.0000000
201.6766058,89645.0812233,43181.9337790,-6.0033798,0.1070837,8.5260301,0.0000000
202.6154054,89645.9226477,43182.3501318,-5.9117000,0.0904647,8.5338761,0.0000000
203.6091869,89646.7680616,43182.8725080,-5.8381800,0.0676779,8.5658645,0.0000000
204.5132589,89647.5153058,43183.3814013,-5.7869208,0.0431057,8.6237307,0.0000000
205.4018506,89648.2362058,43183.9009188,-5.7570064,0.0206174,8.6808359,0.0000000
