s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
174.8329868, 89619.6284695, 43180.6128255, 0.0359103, -0.1569578, 8.5230847, 0.9900000
175.8320324, 89619.6731512, 43181.6212883, -0.1254245, -0.1625301, 8.6383496, 0.9900000
176.8310781, 89619.8840090, 43182.6170229, -0.2903385, -0.1508952, 8.7520965, 0.9900000
177.8301237, 89620.2307535, 43183.5387124, -0.4251743, -0.1255703, 8.8643840, 0.9900000
178.8291694, 89620.7049932, 43184.4354735, -0.5458135, -0.1142181, 8.9752668, 0.9900000
179.8282150, 89621.2766025, 43185.2656262, -0.6603489, -0.1148427, 9.0847963, 0.9900000
180.8272606, 89621.9272233, 43186.0109280, -0.7753573, -0.1169916, 9.1930210, 0.9900000
181.8263063, 89622.6683316, 43186.6834602, -0.8921761, -0.1157504, 9.2999863, 0.9900000
182.8253519, 89623.4820358, 43187.2659593, -1.0061630, -0.1120158, 9.4057353, 0.9900000
183.8243976, 89624.3443190, 43187.7476782, -1.1165073, -0.1120266, 9.5103084, 0.9900000
184.8234432, 89625.2704002, 43188.1364847, -1.2307513, -0.1158950, 9.6137441, 0.9900000
185.8224888, 89626.2530271, 43188.4187477, -1.3522626, -0.1181422, 9.7160788, -0.6977029
186.8215345, 89627.3010380, 43188.5869528, -1.4686626, -0.1046630, 9.6440714, -1.6000000
187.8205801, 89628.3127208, 43188.6361174, -1.5774616, -0.1147990, 9.4768754, -1.6000000
188.8196258, 89629.2269928, 43188.5767730, -1.7017489, -0.1674090, 9.3066761, 0.9900000
189.8186714, 89630.2288692, 43188.3496952, -1.8851069, -0.1614220, 9.4123499, 0.9900000
190.8177170, 89631.1249556, 43188.0001674, -1.9773364, -0.0230430, 9.5168504, 0.9900000
191.8167627, 89631.9760541, 43187.6299041, -1.9911187, -0.0423827, 9.6202158, 0.9900000
192.8158083, 89632.8664740, 43187.2000469, -2.0573339, -0.0872771, 9.7224823, 0.9900000
193.8148539, 89633.7951237, 43186.6439177, -2.1683903, -0.1146322, 9.8236842, 0.9900000
194.8138996, 89634.5718055, 43186.0619538, -2.2503673, -0.0589953, 9.9238542, 0.9900000
195.8129452, 89635.3430615, 43185.4091325, -2.2896293, -0.0204991, 10.0230231, 0.9900000
196.8119909, 89636.1042587, 43184.7368200, -2.2930987, 0.0140395, 10.1212204, 0.9900000
197.8110365, 89636.9090224, 43184.0450585, -2.2662040, 0.0303988, 10.2184741, 0.9900000
198.8100821, 89637.7090142, 43183.4006958, -2.2294854, 0.0423506, 10.3148109, 0.9900000
199.8091278, 89638.4654174, 43182.8422417, -2.1806831, 0.0641117, 10.4102562, 0.0176179
200.8081734, 89639.3142628, 43182.2976970, -2.0935904, 0.1106872, 10.4119468, -1.6000000
201.8072191, 89640.1850524, 43181.8629876, -1.9700442, 0.1344915, 10.2572750, -1.6000000
202.8062647, 89641.0817727, 43181.5483346, -1.8473678, 0.1321795, 10.1002349, -1.6000000
203.8053103, 89642.0349312, 43181.3458642, -1.7104724, 0.1467347, 9.9407142, -0.8840212
204.8043560, 89643.0833634, 43181.2813466, -1.5535746, 0.1494053, 9.8514691, -1.1430180
205.8034016, 89644.0401284, 43181.3626727, -1.4223123, 0.1261105, 9.7348646, -1.6000000
206.8024473, 89645.0225954, 43181.5719772, -1.3008541, 0.1177874, 9.5692551, -1.6000000
207.8014929, 89646.0007282, 43181.9080852, -1.1782427, 0.1205437, 9.4007285, -1.6000000
208.8005385, 89646.9004569, 43182.3391720, -1.0754435, 0.0861968, 9.2291252, -1.6000000
209.7995842, 89647.7642929, 43182.8492648, -1.0043678, 0.0561167, 9.0542700, -1.6000000
210.7986298, 89648.5926814, 43183.4036677, -0.9622063, 0.0285666, 8.8759709, -1.6000000
211.7976755, 89649.4239998, 43183.9964649, -0.9439635, 0.0074432, 8.6940159, -1.6000000
212.7967211, 89650.2341000, 43184.5832111, -0.9478012, -0.0156861, 8.5081706, -1.6000000
213.7957667, 89651.0336562, 43185.1435294, -0.9755019, -0.0415994, 8.3181741, -1.6000000
214.7948124, 89651.8465468, 43185.6653866, -1.0288947, -0.0676034, 8.1237353, -1.6000000
215.7938580, 89652.7073198, 43186.1421186, -1.1032896, -0.0807831, 7.9245270, -1.6000000
216.7929036, 89653.6589359, 43186.5729906, -1.1874492, -0.0779327, 7.7201802, -1.6000000
217.7919493, 89654.6166642, 43186.9159307, -1.2672527, -0.0826359, 7.5102754, -1.6000000
218.7909949, 89655.6121893, 43187.1777656, -1.3650211, -0.1124863, 7.2943328, -1.6000000
219.7900406, 89656.5733751, 43187.3148124, -1.5055697, -0.1896244, 7.0717992, -1.6000000
220.7890862, 89657.6643470, 43187.2596070, -1.7348036, -0.1900525, 6.8420317, -1.6000000
221.7881318, 89658.6176864, 43187.0251470, -1.8670781, -0.0518931, 6.6042753, -1.6000000
222.7871775, 89659.4898480, 43186.7733121, -1.8281659, -0.0498908, 6.3576337, -1.6000000
223.7862231, 89660.3780118, 43186.4226351, -2.1252297, -0.3895487, 6.1010295, 0.9900000
224.7852688, 89661.0943395, 43185.8281276, -2.3648053, -0.1670757, 6.2610439, 0.9900000
225.7843144, 89661.7587076, 43185.0383569, -2.5154585, -0.1408613, 6.4170695, 0.9900000
226.7833600, 89662.3229640, 43184.1034068, -2.6888415, -0.1693861, 6.5693905, 0.9900000
227.7824057, 89662.7042382, 43183.1021673, -2.8664647, -0.1691045, 6.7182588, 0.9900000
228.7814513, 89662.8788505, 43182.1959208, -3.0472716, -0.2468773, 6.8638992, 0.9900000
229.7804970, 89662.8261890, 43181.2321743, 2.9283430, -0.2836856, 7.0065129, 0.9900000
230.7795426, 89662.5538456, 43180.3124413, 2.8288101, -0.0283540, 7.1462811, 0.9900000
231.7785882, 89662.2427362, 43179.4607207, 2.7360615, -0.1507127, 7.2833676, 0.9900000
232.7776339, 89661.7228750, 43178.5031178, 2.5462467, -0.1854404, 7.4179211, 0.9900000
233.7766795, 89661.1051771, 43177.7391148, 2.3877762, -0.1309939, 7.5500771, 0.9900000
234.7757251, 89660.3748711, 43177.0494508, 2.2715091, -0.1059442, 7.6799593, 0.9900000
