s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
83.5967290, 89639.7744933, 43137.9760292, -0.3678838, 0.1003454, 8.6466069, -0.1253461
84.4139354, 89640.5501606, 43137.7188007, -0.2882545, 0.0995648, 8.6344313, -0.1711754
85.2335061, 89641.3429406, 43137.5109644, -0.2250338, 0.1030574, 8.6111912, -0.3367751
86.1020304, 89642.1949295, 43137.3422951, -0.1734649, 0.1174475, 8.5673864, -0.5990952
86.9487735, 89643.0320479, 43137.2149889, -0.1066776, 0.1400163, 8.4924917, -0.8842355
87.7895901, 89643.8712425, 43137.1627886, 0.0177426, 0.1628717, 8.3918933, -1.0967425
88.6953086, 89644.7731412, 43137.2458837, 0.1731078, 0.1906768, 8.2761806, -1.2210694
89.4193839, 89645.4700521, 43137.4423531, 0.3817693, 0.2161609, 8.1540016, -1.2375351
90.2422658, 89646.2015079, 43137.8193240, 0.5737415, 0.2316335, 8.0334452, -1.1288273
91.0280055, 89646.8143227, 43138.3111013, 0.7795219, 0.2373594, 7.9293803, -1.0146128
91.8033453, 89647.3058308, 43138.9107441, 0.9837351, 0.2290574, 7.8296939, -1.0356928
92.5809419, 89647.6702729, 43139.5976491, 1.1637038, 0.2119436, 7.7212254, -0.9635646
93.3329061, 89647.9094086, 43140.3105757, 1.3227050, 0.1935572, 7.6339704, -0.7448254
94.0790144, 89648.0370735, 43141.0456806, 1.4637308, 0.1698204, 7.5691872, -0.5538813
94.8630013, 89648.0725887, 43141.8288626, 1.5755436, 0.1464850, 7.5228176, -0.3321740
95.5803302, 89648.0299562, 43142.5449235, 1.6726921, 0.1258023, 7.5042198, -0.0111957
96.3310109, 89647.9233919, 43143.2880020, 1.7495876, 0.1067284, 7.5211021, 0.2044800
97.0856015, 89647.7624343, 43144.0252262, 1.8179171, 0.0919867, 7.5452540, 0.2575270
97.8443618, 89647.5533967, 43144.7546236, 1.8767732, 0.0777590, 7.5728097, 0.2906856
98.6046560, 89647.3050222, 43145.4732037, 1.9346318, 0.0618622, 7.6038542, 0.3165690
99.4848541, 89646.9698521, 43146.2870893, 1.9862899, 0.0484872, 7.6365884, 0.3309437
100.1567088, 89646.6788025, 43146.8926294, 2.0309391, 0.0396806, 7.6702912, 0.3588621
100.9398384, 89646.3237690, 43147.5906575, 2.0438943, 0.0355071, 7.7087107, 0.4004524
101.7601503, 89645.9482028, 43148.3199459, 2.0426133, 0.0348619, 7.7504469, 0.4102909
102.4951625, 89645.6168712, 43148.9760422, 2.0483310, 0.0336568, 7.7904490, 0.3885824
103.2804774, 89645.2495061, 43149.6701332, 2.0766628, 0.0311779, 7.8277690, 0.3726072
104.0678131, 89644.8549571, 43150.3514764, 2.1232197, 0.0286593, 7.8648123, 0.3457885
104.8580096, 89644.4220059, 43151.0125088, 2.1748507, 0.0247698, 7.8967578, 0.3010526
105.6525154, 89643.9551336, 43151.6553694, 2.2081857, 0.0190091, 7.9247704, 0.3004511
106.4541871, 89643.4721620, 43152.2952256, 2.2103477, 0.0119972, 7.9565586, 0.3378615
107.2535533, 89642.9996010, 43152.9399522, 2.1916159, 0.0045200, 7.9916907, 0.3330570
108.0570296, 89642.5398487, 43153.5988923, 2.1712799, -0.0018083, 8.0221930, 0.2584082
108.8641303, 89642.0895925, 43154.2687287, 2.1627407, -0.0043434, 8.0425044, 0.1705380
109.6726274, 89641.6383844, 43154.9396079, 2.1689147, -0.0024565, 8.0559487, 0.0749048
110.4795062, 89641.1800095, 43155.6036455, 2.1787343, 0.0017250, 8.0574891, -0.0327350
111.2798010, 89640.7204118, 43156.2588108, 2.1838911, 0.0053100, 8.0494338, -0.1055600
112.0836492, 89640.2569844, 43156.9156265, 2.1859414, 0.0064280, 8.0363655, -0.1227671
112.8914930, 89639.7903417, 43157.5750628, 2.1884991, 0.0055651, 8.0249780, -0.1042510
113.6884043, 89639.3275697, 43158.2238384, 2.1937983, 0.0047591, 8.0155047, -0.0759078
114.4885115, 89638.8585254, 43158.8720429, 2.1999442, 0.0049028, 8.0096296, -0.0494691
115.2887235, 89638.3858559, 43159.5177384, 2.2039802, 0.0053448, 8.0057990, -0.0240140
116.0939772, 89637.9085489, 43160.1662842, 2.2061422, 0.0055888, 8.0052131, 0.0300678
116.8896385, 89637.4357837, 43160.8062607, 2.2098654, 0.0055265, 8.0118521, 0.0856711
117.6909669, 89636.9560305, 43161.4481049, 2.2149241, 0.0056608, 8.0222816, 0.1187599
118.5344547, 89636.4480720, 43162.1214917, 2.2196566, 0.0062894, 8.0355377, 0.1411753
119.3022272, 89635.9823838, 43162.7319090, 2.2255655, 0.0068780, 8.0501751, 0.1528295
120.1899511, 89635.4399182, 43163.4346072, 2.2307987, 0.0074190, 8.0655330, 0.1546695
120.9148563, 89634.9936547, 43164.0058659, 2.2373411, 0.0081802, 8.0810807, 0.1554395
121.7240662, 89634.4914196, 43164.6403582, 2.2434723, 0.0093748, 8.0968473, 0.1701324
122.5355053, 89633.9838636, 43165.2734619, 2.2499761, 0.0110505, 8.1150051, 0.1972471
123.3440729, 89633.4738102, 43165.9008590, 2.2585162, 0.0131436, 8.1359295, 0.2361954
124.2015546, 89632.9263069, 43166.5607946, 2.2687704, 0.0154439, 8.1626035, 0.2781712
124.9785439, 89632.4234068, 43167.1530816, 2.2829792, 0.0175584, 8.1923479, 0.3132001
125.8424437, 89631.8540389, 43167.8028069, 2.2990612, 0.0193331, 8.2250288, 0.3302624
126.6229953, 89631.3289458, 43168.3803344, 2.3190814, 0.0211726, 8.2576481, 0.3206209
127.4487588, 89630.7611854, 43168.9799456, 2.3381959, 0.0231563, 8.2891393, 0.3042053
128.2819971, 89630.1772063, 43169.5742978, 2.3565716, 0.0246999, 8.3184066, 0.2728750
129.1225572, 89629.5772344, 43170.1630039, 2.3745324, 0.0250210, 8.3426335, 0.2293265
129.9555123, 89628.9724000, 43170.7357076, 2.3969997, 0.0236556, 8.3638756, 0.2305390
130.7950044, 89628.3474889, 43171.2962727, 2.4227864, 0.0206308, 8.3888479, 0.2658586
131.6365129, 89627.7073884, 43171.8425398, 2.4461946, 0.0155575, 8.4172509, 0.2914289
132.4824991, 89627.0519117, 43172.3773697, 2.4636263, 0.0083076, 8.4471264, 0.3150190
133.3320840, 89626.3868202, 43172.9059978, 2.4712986, -0.0011481, 8.4801209, 0.3243338
134.1848960, 89625.7178481, 43173.4349258, 2.4660508, -0.0132332, 8.5123893, 0.2891881
135.0391889, 89625.0546780, 43173.9734625, 2.4477343, -0.0286676, 8.5388481, 0.2298254
135.8969977, 89624.4017026, 43174.5297528, 2.4205225, -0.0464771, 8.5586229, 0.1614512
136.7512308, 89623.7689182, 43175.1035979, 2.3838114, -0.0649118, 8.5711095, 0.0699830
137.6115508, 89623.1565927, 43175.7079222, 2.3256545, -0.0836960, 8.5726121, -0.0517274
138.4707819, 89622.5915194, 43176.3552014, 2.2396462, -0.1034830, 8.5597442, -0.2172133
139.3278548, 89622.0936124, 43177.0528134, 2.1370995, -0.1239510, 8.5299956, -0.4047087
140.1738269, 89621.6791369, 43177.7902949, 2.0223057, -0.1420295, 8.4808385, -0.5652334
141.0187576, 89621.3571828, 43178.5714820, 1.8914227, -0.1549838, 8.4166572, -0.6653094
141.8540340, 89621.1509240, 43179.3808917, 1.7449016, -0.1631277, 8.3463975, -0.6998384
142.6811275, 89621.0700419, 43180.2040210, 1.5911776, -0.1671118, 8.2765183, -0.6714020
143.5086843, 89621.1173038, 43181.0302270, 1.4439524, -0.1661329, 8.2107312, -0.6021645
144.3249778, 89621.2774837, 43181.8306504, 1.3042942, -0.1613443, 8.1547724, -0.4987676
145.1361764, 89621.5448919, 43182.5965068, 1.1723762, -0.1554677, 8.1111810, -0.4225142
145.9436593, 89621.9042403, 43183.3196232, 1.0525770, -0.1496811, 8.0714423, -0.3936653
146.7574748, 89622.3466812, 43184.0026618, 0.9479223, -0.1441467, 8.0342412, -0.3637632
147.5506825, 89622.8406209, 43184.6233083, 0.8411234, -0.1389222, 8.0001799, -0.3221227
148.3486722, 89623.4056739, 43185.1867819, 0.7259872, -0.1346053, 7.9698553, -0.3067652
149.1508677, 89624.0353079, 43185.6838521, 0.6148984, -0.1320457, 7.9395470, -0.3105810
149.9424073, 89624.7056085, 43186.1048415, 0.5095922, -0.1302297, 7.9093351, -0.2821893
150.7306434, 89625.4125477, 43186.4534861, 0.4090594, -0.1256057, 7.8836239, -0.2465914
151.5174449, 89626.1489524, 43186.7305505, 0.3122562, -0.1217701, 7.8598126, -0.2329404
152.3025372, 89626.9067312, 43186.9358338, 0.2196091, -0.1199324, 7.8367605, -0.2372741
153.0849930, 89627.6773022, 43187.0716919, 0.1259235, -0.1168628, 7.8123092, -0.2150941
153.9481913, 89628.5376085, 43187.1422921, 0.0433450, -0.1135877, 7.7934576, -0.1751231
154.6407154, 89629.2301250, 43187.1390411, -0.0522450, -0.1095512, 7.7768888, -0.1467286
155.4183636, 89630.0042970, 43187.0655951, -0.1373614, -0.1045901, 7.7639700, -0.1081410
156.1954418, 89630.7687973, 43186.9263476, -0.2214125, -0.1001267, 7.7555658, -0.0618343
156.9791217, 89631.5256702, 43186.7231294, -0.2971272, -0.0923686, 7.7518152, -0.0461059
157.7555568, 89632.2596380, 43186.4698651, -0.3653616, -0.0805111, 7.7465184, -0.0415308
158.5322041, 89632.9754469, 43186.1685369, -0.4278047, -0.0690296, 7.7435975, -0.0199867
159.3068995, 89633.6705618, 43185.8265308, -0.4830552, -0.0560248, 7.7428144, 0.0044086
160.1256703, 89634.3861437, 43185.4286260, -0.5237591, -0.0418267, 7.7448808, 0.0318847
160.9770928, 89635.1166735, 43184.9913086, -0.5497172, -0.0266132, 7.7493619, 0.0681201
161.6398600, 89635.6771632, 43184.6375975, -0.5668194, -0.0103267, 7.7585194, 0.0931002
162.5016393, 89636.4027934, 43184.1727057, -0.5669913, 0.0070759, 7.7679198, 0.0849631
163.2051052, 89636.9974737, 43183.7969137, -0.5556778, 0.0257567, 7.7752366, 0.0537051
163.9838146, 89637.6619298, 43183.3908517, -0.5338589, 0.0467197, 7.7781679, -0.0182109
164.7621179, 89638.3376830, 43183.0046992, -0.4962942, 0.0680110, 7.7709740, -0.1313509
165.5383775, 89639.0285816, 43182.6508092, -0.4380962, 0.0845684, 7.7527116, -0.2239708
166.3117691, 89639.7401101, 43182.3477225, -0.3555037, 0.0975755, 7.7275110, -0.2620684
167.0798903, 89640.4720861, 43182.1148675, -0.2557310, 0.1078088, 7.7010625, -0.2607430
167.8444344, 89641.2208969, 43181.9605625, -0.1444425, 0.1117451, 7.6759204, -0.2106503
168.7607785, 89642.1330735, 43181.8732677, -0.0489474, 0.1099014, 7.6599424, -0.0896605
169.5252919, 89642.8975695, 43181.8784281, 0.0461715, 0.1026427, 7.6571067, 0.0269740
170.2897636, 89643.6592424, 43181.9437834, 0.1188936, 0.0911419, 7.6642646, 0.0984207
171.0545439, 89644.4151843, 43182.0597178, 0.1825121, 0.0807609, 7.6765910, 0.1501438
171.8241777, 89645.1674814, 43182.2221530, 0.2384976, 0.0709761, 7.6940624, 0.2101207
172.5945555, 89645.9111052, 43182.4234134, 0.2864493, 0.0603375, 7.7175535, 0.2595642
173.3672020, 89646.6472709, 43182.6580249, 0.3267632, 0.0508328, 7.7456842, 0.2979421
174.1376476, 89647.3723025, 43182.9186312, 0.3641497, 0.0410279, 7.7770749, 0.3450131
174.9180407, 89648.0961557, 43183.2102644, 0.3964104, 0.0310508, 7.8128916, 0.3688532
175.7028219, 89648.8159729, 43183.5229060, 0.4194045, 0.0208079, 7.8499339, 0.3820887
176.4950271, 89649.5364007, 43183.8524098, 0.4320846, 0.0092665, 7.8900718, 0.4052338
177.2828638, 89650.2507936, 43184.1845685, 0.4341200, -0.0031078, 7.9302276, 0.4052929
178.0777977, 89650.9723536, 43184.5181420, 0.4283679, -0.0154647, 7.9703454, 0.3952903
178.8804183, 89651.7039853, 43184.8481643, 0.4109598, -0.0268206, 8.0102855, 0.4060333
179.6851359, 89652.4457411, 43185.1602041, 0.3794467, -0.0381818, 8.0508316, 0.3927495
180.5321781, 89653.2379987, 43185.4598847, 0.3420637, -0.0527389, 8.0881368, 0.3634034
181.3074800, 89653.9737743, 43185.7042763, 0.2963901, -0.0705371, 8.1253657, 0.3384274
182.1651708, 89654.7993713, 43185.9367050, 0.2491956, -0.0897829, 8.1566361, 0.2382775
182.9438217, 89655.5590153, 43186.1076968, 0.1814946, -0.1093077, 8.1740094, 0.0939049
