s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
273.6000000,89675.2484653,43167.3693849,-7.0563489,-0.0578978,8.5638359,0.4125415
274.2000000,89675.6697071,43166.9421613,-7.0915598,-0.0549871,8.6046918,0.5448436
274.8000000,89676.0771221,43166.5017466,-7.1223345,-0.0520893,8.6398192,0.3572371
275.4000000,89676.4712894,43166.0494196,-7.1540686,-0.0571349,8.6543091,0.3720080
276.0000000,89676.8499456,43165.5840564,-7.1908974,-0.0643166,8.6914015,0.5168348
276.6000000,89677.2097472,43165.1039622,-7.2312451,-0.0666650,8.7256672,0.3265945
277.2000000,89677.5496474,43164.6096071,-7.2708915,-0.0707088,8.7363165,0.2047794
277.8000000,89677.8702777,43164.1025424,-7.3161037,-0.0824654,8.7537952,0.2627605
278.4000000,89678.1641406,43163.5795265,-7.3698425,-0.0914100,8.7723366,0.2054661
279.0000000,89678.4285084,43163.0410315,-7.4257897,-0.0940206,8.7819017,0.2073885
279.6000000,89678.6621101,43162.4885276,-7.4826557,-0.0974689,8.8006752,0.2676812
280.2000000,89678.8636613,43161.9235050,-7.5427494,-0.1017166,8.8184008,0.1767757
280.8000000,89679.0293431,43161.3469414,-7.6047090,-0.1025500,8.8247306,0.1839575
281.4000000,89679.1594932,43160.7614080,-7.6657995,-0.1032679,8.8434157,0.2602860
282.0000000,89679.2536723,43160.1689614,-7.7286202,-0.1026425,8.8600499,0.1603265
282.6000000,89679.3094298,43159.5716451,-7.7889590,-0.0993767,8.8651302,0.1856123
283.2000000,89679.3315981,43158.9722084,-7.8478854,-0.1008417,8.8851748,0.2636687
283.8000000,89679.3167399,43158.3725351,-7.9099451,-0.1038050,8.9007403,0.2052386
284.4000000,89679.2645225,43157.7748996,-7.9724511,-0.1025858,8.9128451,0.2979697
285.0000000,89679.1750069,43157.1817703,-8.0330388,-0.1003145,8.9408581,0.3588937
285.6000000,89679.0509443,43156.5948815,-8.0928193,-0.0975968,8.9610141,0.2711164
286.2000000,89678.8913019,43156.0165860,-8.1501401,-0.0910980,8.9771643,0.2131941
286.8000000,89678.7009029,43155.4477019,-8.2021424,-0.0893650,8.9895123,0.1505239
287.4000000,89678.4820861,43154.8891007,-8.2573895,-0.0933154,8.9972575,0.0780571
288.0000000,89678.2301088,43154.3446642,-8.3141058,-0.0925427,8.9999231,0.1020312
288.6000000,89677.9494992,43153.8144774,-8.3684439,-0.0912909,9.0108618,0.1155118
289.2000000,89677.6399746,43153.3006074,-8.4236393,-0.0922723,9.0153061,0.0064651
289.8000000,89677.3026282,43152.8045081,-8.4791738,-0.0923692,9.0117224,-0.1198635
290.4000000,89676.9380646,43152.3281320,-8.5344766,-0.0951495,8.9993451,-0.1624937
291.0000000,89676.5480577,43151.8723414,-8.5933524,-0.1024934,8.9900550,-0.1011598
291.6000000,89676.1300254,43151.4420624,-8.6574621,-0.1087432,8.9858422,-0.0122123
292.2000000,89675.6849718,43151.0399177,-8.7238395,-0.1135226,8.9884241,0.0609489
292.8000000,89675.2136920,43150.6687743,-8.7936775,-0.1184662,8.9939792,0.0689715
293.4000000,89674.7168982,43150.3324479,-8.8660028,-0.1166012,8.9976264,0.0602099
294.0000000,89674.1969932,43150.0330888,-8.9335976,-0.1039678,9.0020093,0.1021705
294.6000000,89673.6594320,43149.7668037,-8.9907714,-0.0905279,9.0112461,0.1862583
295.2000000,89673.1088081,43149.5287376,-9.0422340,-0.0827081,9.0268127,0.1968274
295.8000000,89672.5467101,43149.3190827,-9.0900093,-0.0742395,9.0374118,0.2818818
296.4000000,89671.9758293,43149.1346176,-9.1313223,-0.0653421,9.0642414,0.5132564
297.0000000,89671.3983295,43148.9720650,-9.1684202,-0.0555481,9.1053610,0.3944057
297.6000000,89670.8153252,43148.8304202,-9.1979742,-0.0425187,9.1162203,0.4118651
298.2000000,89670.2291862,43148.7022566,-9.2194464,-0.0339322,9.1595762,0.7050181
298.8000000,89669.6406209,43148.5857684,-9.2386931,-0.0255917,9.2085850,0.5104108
299.4000000,89669.0499789,43148.4802557,-9.2501555,-0.0132287,9.2260895,0.3888614
