s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
66.0000000,89613.3616371,43157.6624816,-4.5079871,-0.1006166,0.0,0.0
67.0000000,89613.2172294,43158.5659133,-4.6080320,-0.1121930,0.0,0.0
68.0000000,89613.1683438,43159.5079842,-4.7161102,-0.1143111,0.0,0.0
69.0000000,89613.2242478,43160.4519726,-4.8289358,-0.1371602,0.0,0.0
70.0000000,89613.3815992,43161.3294755,-4.9669390,-0.1695429,0.0,0.0
71.0000000,89613.6799729,43162.2034531,-5.1344918,-0.1804738,0.0,0.0
72.0000000,89614.1260082,43162.9870437,-5.2997685,-0.1694857,0.0,0.0
73.0000000,89614.6704285,43163.6911442,-5.4348774,-0.1617202,0.0,0.0
74.0000000,89615.3161081,43164.3371591,-5.5896356,-0.1841483,0.0,0.0
75.0000000,89616.0827498,43164.8652370,-5.7774795,-0.1996497,0.0,0.0
76.0000000,89616.9264444,43165.2288578,-5.9592299,-0.1794381,0.0,0.0
77.0000000,89617.8318727,43165.4525661,-6.1110739,-0.1669709,0.0,0.0
78.0000000,89618.7382178,43165.5438006,-6.2682770,-0.1855276,0.0,0.0
79.0000000,89619.6556510,43165.4797577,-6.4447631,-0.1718165,0.0,0.0
80.0000000,89620.5895733,43165.2420318,-6.5961054,-0.1462888,0.0,0.0
81.0000000,89621.4498643,43164.8992395,-6.7222266,-0.1280140,0.0,0.0
82.0000000,89622.2981030,43164.4396893,-6.8359312,-0.1135339,0.0,0.0
83.0000000,89623.0917596,43163.8863711,-6.9443972,-0.1094453,0.0,0.0
84.0000000,89623.8173585,43163.2576347,-7.0480593,-0.1019852,0.0,0.0
85.0000000,89624.4631955,43162.5701059,-7.1384540,-0.0874859,0.0,0.0
86.0000000,89625.0478756,43161.8419227,-7.2111995,-0.0698340,0.0,0.0
87.0000000,89625.5865995,43161.0699881,-7.2691886,-0.0542334,0.0,0.0
88.0000000,89626.0856292,43160.2744150,-7.3135035,-0.0412543,0.0,0.0
89.0000000,89626.5511365,43159.4626401,-7.3465151,-0.0301406,0.0,0.0
90.0000000,89626.9938343,43158.6410621,-7.3698107,-0.0217262,0.0,0.0
91.0000000,89627.4184214,43157.8135705,-7.3869883,-0.0159826,0.0,0.0
92.0000000,89627.8297373,43156.9831466,-7.3994747,-0.0119655,0.0,0.0
93.0000000,89628.2304458,43156.1517173,-7.4091102,-0.0094614,0.0,0.0
94.0000000,89628.6226064,43155.3200593,-7.4168982,-0.0078225,0.0,0.0
95.0000000,89629.0074076,43154.4887795,-7.4234649,-0.0064977,0.0,0.0
96.0000000,89629.3856229,43153.6586067,-7.4287735,-0.0052810,0.0,0.0
97.0000000,89629.7585513,43152.8300177,-7.4330766,-0.0040746,0.0,0.0
98.0000000,89630.1266848,43152.0031890,-7.4361589,-0.0024376,0.0,0.0
99.0000000,89630.4915819,43151.1789126,-7.4374732,-0.0002283,0.0,0.0
100.0000000,89630.8545660,43150.3578549,-7.4365605,0.0027554,0.0,0.0
101.0000000,89631.2179160,43149.5411179,-7.4325233,0.0062925,0.0,0.0
102.0000000,89631.5843974,43148.7299402,-7.4253208,0.0102089,0.0,0.0
103.0000000,89631.9562818,43147.9254421,-7.4143713,0.0141259,0.0,0.0
104.0000000,89632.3371258,43147.1294276,-7.4003219,0.0208310,0.0,0.0
105.0000000,89632.7280198,43146.3426391,-7.3781468,0.0256955,0.0,0.0
106.0000000,89633.1582313,43145.5360635,-7.3543422,0.0251814,0.0,0.0
107.0000000,89633.6039149,43144.7379490,-7.3316409,0.0271761,0.0,0.0
108.0000000,89634.0702810,43143.9517473,-7.3046572,0.0317334,0.0,0.0
109.0000000,89634.5583507,43143.1788621,-7.2736219,0.0362985,0.0,0.0
110.0000000,89635.0725737,43142.4231228,-7.2382945,0.0412252,0.0,0.0
111.0000000,89635.6139618,43141.6866593,-7.1982487,0.0477232,0.0,0.0
112.0000000,89636.1869732,43140.9745153,-7.1510413,0.0568859,0.0,0.0
113.0000000,89636.7953084,43140.2924559,-7.0942401,0.0708180,0.0,0.0
114.0000000,89637.4452517,43139.6499552,-7.0215419,0.0879751,0.0,0.0
115.0000000,89638.1457567,43139.0634393,-6.9334257,0.1085809,0.0,0.0
116.0000000,89638.8980468,43138.5449829,-6.8229189,0.1323385,0.0,0.0
117.0000000,89639.7097004,43138.1265313,-6.6915935,0.1570822,0.0,0.0
118.0000000,89640.5700156,43137.8214552,-6.5355401,0.1847603,0.0,0.0
119.0000000,89641.4705168,43137.6725017,-6.3540987,0.2019427,0.0,0.0
120.0000000,89642.3819633,43137.6927481,-6.1667595,0.2116934,0.0,0.0
121.0000000,89643.2742510,43137.8834569,-5.9671737,0.2163718,0.0,0.0
122.0000000,89644.1070459,43138.2567964,-5.7718542,0.2026447,0.0,0.0
123.0000000,89644.8590538,43138.7727019,-5.5966436,0.1887567,0.0,0.0
124.0000000,89645.5134004,43139.4093582,-5.4269117,0.1783618,0.0,0.0
125.0000000,89646.0511159,43140.1469582,-5.2707847,0.1677229,0.0,0.0
126.0000000,89646.4782363,43140.9537951,-5.1200699,0.1645478,0.0,0.0
127.0000000,89646.7728698,43141.8181613,-4.9702467,0.1596116,0.0,0.0
128.0000000,89646.9427074,43142.7149636,-4.8282348,0.1562950,0.0,0.0
129.0000000,89646.9833938,43143.6273015,-4.6846249,0.1517158,0.0,0.0
130.0000000,89646.8921414,43144.5357721,-4.5510911,0.1406434,0.0,0.0
131.0000000,89646.6906173,43145.4266620,-4.4274414,0.1251737,0.0,0.0
132.0000000,89646.3795324,43146.2857767,-4.3224198,0.1004742,0.0,0.0
133.0000000,89645.9965233,43147.1153774,-4.2436246,0.0751215,0.0,0.0
134.0000000,89645.5543261,43147.9152910,-4.1850932,0.0518944,0.0,0.0
135.0000000,89645.0768728,43148.6947454,-4.1487146,0.0307779,0.0,0.0
136.0000000,89644.5776238,43149.4605104,-4.1288158,0.0144286,0.0,0.0
137.0000000,89644.0694870,43150.2204232,-4.1223316,0.0025700,0.0,0.0
138.0000000,89643.5603405,43150.9796629,-4.1241169,-0.0041075,0.0,0.0
139.0000000,89643.0549201,43151.7413855,-4.1298414,-0.0065670,0.0,0.0
140.0000000,89642.5545003,43152.5064028,-4.1361234,-0.0057417,0.0,0.0
141.0000000,89642.0586891,43153.2744163,-4.1403389,-0.0024358,0.0,0.0
142.0000000,89641.5647357,43154.0436274,-4.1405767,0.0019675,0.0,0.0
143.0000000,89641.0692898,43154.8118767,-4.1367417,0.0066515,0.0,0.0
144.0000000,89640.5694525,43155.5772743,-4.1284156,0.0108449,0.0,0.0
145.0000000,89640.0612868,43156.3371613,-4.1169139,0.0142011,0.0,0.0
146.0000000,89639.5439802,43157.0908543,-4.1024514,0.0167017,0.0,0.0
147.0000000,89639.0140534,43157.8357224,-4.0863788,0.0178302,0.0,0.0
148.0000000,89638.4727936,43158.5723960,-4.0698522,0.0176333,0.0,0.0
149.0000000,89637.9185388,43159.2993469,-4.0541404,0.0161484,0.0,0.0
150.0000000,89637.3543993,43160.0186535,-4.0403276,0.0139294,0.0,0.0
151.0000000,89636.7802734,43160.7300208,-4.0286736,0.0108905,0.0,0.0
152.0000000,89636.1995185,43161.4359895,-4.0204164,0.0072860,0.0,0.0
153.0000000,89635.6137202,43162.1377830,-4.0153525,0.0036804,0.0,0.0
154.0000000,89635.0258427,43162.8378369,-4.0136875,0.0005679,0.0,0.0
155.0000000,89634.4377100,43163.5376766,-4.0143142,-0.0015191,0.0,0.0
156.0000000,89633.8507105,43164.2384668,-4.0164649,-0.0027637,0.0,0.0
